date	sample_id
9/15/14	OtsAC14NSNT_1814
9/15/14	OtsAC14NSNT_1815
9/15/14	OtsAC14NSNT_1816
9/15/14	OtsAC14NSNT_1817
9/15/14	OtsAC14NSNT_1818
9/15/14	OtsAC14NSNT_1819
9/15/14	OtsAC14NSNT_1820
9/15/14	OtsAC14NSNT_1821
9/15/14	OtsAC14NSNT_1822
9/15/14	OtsAC14NSNT_1823
9/15/14	OtsAC14NSNT_1824
9/15/14	OtsAC14NSNT_1825
9/15/14	OtsAC14NSNT_1826
9/15/14	OtsAC14NSNT_1827
9/15/14	OtsAC14NSNT_1828
9/15/14	OtsAC14NSNT_1829
9/17/14	OtsAC14NSNT_1852
9/17/14	OtsAC14NSNT_1853
9/17/14	OtsAC14NSNT_1854
9/17/14	OtsAC14NSNT_1855
9/17/14	OtsAC14NSNT_1859
9/17/14	OtsAC14NSNT_1860
9/17/14	OtsAC14NSNT_1867
9/22/14	OtsAC14NSNT_1868
9/22/14	OtsAC14NSNT_1869
9/22/14	OtsAC14NSNT_1870
9/22/14	OtsAC14NSNT_1871
9/22/14	OtsAC14NSNT_1872
9/22/14	OtsAC14NSNT_1873
9/22/14	OtsAC14NSNT_1874
9/22/14	OtsAC14NSNT_1875
9/22/14	OtsAC14NSNT_1876
9/22/14	OtsAC14NSNT_1877
9/22/14	OtsAC14NSNT_1878
9/22/14	OtsAC14NSNT_1879
9/22/14	OtsAC14NSNT_1880
9/22/14	OtsAC14NSNT_1881
9/22/14	OtsAC14NSNT_1882
9/22/14	OtsAC14NSNT_1883
9/24/14	OtsAC14NSNT_1891
8/05/14	NS_SS_14_0005
9/23/14	NS_SS_14_0010
9/29/14	NS_SS_14_0013
9/24/14	NS_SS_14_0020
9/29/14	NS_SS_14_0025
	NS_SS_14_0026
7/29/14	NS_SS_14_0034
8/19/14	NS_SS_14_0035
9/29/14	NS_SS_14_0037
9/23/14	NS_SS_14_0054
9/23/14	NS_SS_14_0055
9/23/14	NS_SS_14_0060
9/23/14	NS_SS_14_0065
9/23/14	NS_SS_14_0071
9/29/14	NS_SS_14_0080
9/29/14	NS_SS_14_0084
9/29/14	NS_SS_14_0088
10/07/14	NS_SS_14_0151
10/07/14	NS_SS_14_0181
10/07/14	NS_SS_14_0186
10/07/14	NS_SS_14_0189
10/07/14	NS_SS_14_0190
10/07/14	NS_SS_14_0191
9/09/14	NS_SS_14_0006
9/29/14	NS_SS_14_0015
8/05/14	NS_SS_14_0022
7/22/14	NS_SS_14_0028
9/29/14	NS_SS_14_0029
7/08/14	NS_SS_14_0032
9/29/14	NS_SS_14_0038
7/08/14	NS_SS_14_0042
9/02/14	NS_SS_14_0045
10/07/14	NS_SS_14_0047
10/07/14	NS_SS_14_0048
8/12/14	NS_SS_14_0051
8/19/14	NS_SS_14_0053
9/23/14	NS_SS_14_0056
9/23/14	NS_SS_14_0059
9/23/14	NS_SS_14_0067
9/23/14	NS_SS_14_0068
9/23/14	NS_SS_14_0069
9/23/14	NS_SS_14_0072
9/23/14	NS_SS_14_0076
9/29/14	NS_SS_14_0089
10/07/14	NS_SS_14_0187
10/07/14	NS_SS_14_0192
6/6/14	NS_OP_14_0002
6/6/14	NS_OP_14_0003
6/7/14	NS_OP_14_0009
6/7/14	NS_OP_14_0011
6/7/14	NS_OP_14_0013
6/7/14	NS_OP_14_0015
6/7/14	NS_OP_14_0020
6/7/14	NS_OP_14_0022
6/9/14	NS_OP_14_0024
6/9/14	NS_OP_14_0025
6/9/14	NS_OP_14_0026
6/9/14	NS_OP_14_0028
6/9/14	NS_OP_14_0033
6/9/14	NS_OP_14_0037
6/9/14	NS_OP_14_0038
6/9/14	NS_OP_14_0040
6/9/14	NS_OP_14_0041
6/9/14	NS_OP_14_0047
6/9/14	NS_OP_14_0050
6/9/14	NS_OP_14_0055
6/9/14	NS_OP_14_0057
6/9/14	NS_OP_14_0058
6/9/14	NS_OP_14_0059
6/10/14	NS_OP_14_0067
6/10/14	NS_OP_14_0069
6/10/14	NS_OP_14_0074
6/10/14	NS_OP_14_0078
6/10/14	NS_OP_14_0079
6/10/14	NS_OP_14_0084
6/10/14	NS_OP_14_0089
6/10/14	NS_OP_14_0091
6/10/14	NS_OP_14_0094
6/10/14	NS_OP_14_0095
6/10/14	NS_OP_14_0096
6/10/14	NS_OP_14_0097
6/11/14	NS_OP_14_0105
6/11/14	NS_OP_14_0110
6/11/14	NS_OP_14_0115
6/11/14	NS_OP_14_0117
6/11/14	NS_OP_14_0119
6/11/14	NS_OP_14_0121
6/11/14	NS_OP_14_0123
6/11/14	NS_OP_14_0127
6/11/14	NS_OP_14_0130
6/16/14	NS_OP_14_0135
6/16/14	NS_OP_14_0136
6/16/14	NS_OP_14_0137
6/16/14	NS_OP_14_0140
6/16/14	NS_OP_14_0143
6/16/14	NS_OP_14_0144
6/16/14	NS_OP_14_0146
6/16/14	NS_OP_14_0147
6/16/14	NS_OP_14_0148
6/16/14	NS_OP_14_0149
6/16/14	NS_OP_14_0153
6/16/14	NS_OP_14_0154
6/17/14	NS_OP_14_0157
6/17/14	NS_OP_14_0158
6/17/14	NS_OP_14_0159
6/17/14	NS_OP_14_0160
6/17/14	NS_OP_14_0161
6/19/14	NS_OP_14_0166
6/19/14	NS_OP_14_0168
6/19/14	NS_OP_14_0172
6/19/14	NS_OP_14_0173
6/19/14	NS_OP_14_0174
6/24/14	NS_OP_14_0185
6/24/14	NS_OP_14_0187
6/24/14	NS_OP_14_0190
6/24/14	NS_OP_14_0191
6/24/14	NS_OP_14_0195
6/24/14	NS_OP_14_0197
6/24/14	NS_OP_14_0198
6/24/14	NS_OP_14_0200
6/24/14	NS_OP_14_0206
6/24/14	NS_OP_14_0207
6/24/14	NS_OP_14_0211
6/24/14	NS_OP_14_0214
6/24/14	NS_OP_14_0215
6/27/14	NS_OP_14_0219
6/27/14	NS_OP_14_0224
6/27/14	NS_OP_14_0225
6/27/14	NS_OP_14_0226
6/27/14	NS_OP_14_0228
6/27/14	NS_OP_14_0230
6/27/14	NS_OP_14_0231
6/27/14	NS_OP_14_0235
6/27/14	NS_OP_14_0237
6/27/14	NS_OP_14_0240
7/2/14	NS_OP_14_0251
7/2/14	NS_OP_14_0252
7/3/14	NS_OP_14_0254
7/3/14	NS_OP_14_0257
7/3/14	NS_OP_14_0261
7/3/14	NS_OP_14_0263
7/3/14	NS_OP_14_0264
7/3/14	NS_OP_14_0265
7/3/14	NS_OP_14_0266
7/3/14	NS_OP_14_0267
7/3/14	NS_OP_14_0268
7/3/14	NS_OP_14_0269
7/3/14	NS_OP_14_0270
7/3/14	NS_OP_14_0272
7/3/14	NS_OP_14_0274
7/3/14	NS_OP_14_0277
7/6/14	NS_OP_14_0278
7/6/14	NS_OP_14_0280
7/6/14	NS_OP_14_0281
7/6/14	NS_OP_14_0286
7/6/14	NS_OP_14_0287
7/6/14	NS_OP_14_0288
7/6/14	NS_OP_14_0290
7/6/14	NS_OP_14_0291
7/6/14	NS_OP_14_0292
7/6/14	NS_OP_14_0293
7/6/14	NS_OP_14_0294
7/6/14	NS_OP_14_0296
7/6/14	NS_OP_14_0299
7/6/14	NS_OP_14_0300
7/6/14	NS_OP_14_0301
7/6/14	NS_OP_14_0303
7/6/14	NS_OP_14_0304
7/6/14	NS_OP_14_0305
7/6/14	NS_OP_14_0306
7/6/14	NS_OP_14_0311
7/6/14	NS_OP_14_0312
7/6/14	NS_OP_14_0314
7/6/14	NS_OP_14_0316
7/6/14	NS_OP_14_0321
7/8/14	NS_OP_14_0322
7/8/14	NS_OP_14_0324
7/8/14	NS_OP_14_0326
7/8/14	NS_OP_14_0327
7/8/14	NS_OP_14_0328
7/8/14	NS_OP_14_0334
7/8/14	NS_OP_14_0335
7/8/14	NS_OP_14_0336
7/10/14	NS_OP_14_0339
7/10/14	NS_OP_14_0344
7/10/14	NS_OP_14_0349
7/10/14	NS_OP_14_0350
7/10/14	NS_OP_14_0351
7/10/14	NS_OP_14_0352
7/10/14	NS_OP_14_0353
7/10/14	NS_OP_14_0355
7/10/14	NS_OP_14_0357
7/10/14	NS_OP_14_0359
7/10/14	NS_OP_14_0360
7/11/14	NS_OP_14_0365
7/11/14	NS_OP_14_0369
7/11/14	NS_OP_14_0374
7/11/14	NS_OP_14_0375
7/11/14	NS_OP_14_0377
7/11/14	NS_OP_14_0378
7/11/14	NS_OP_14_0379
7/11/14	NS_OP_14_0380
7/14/14	NS_OP_14_0385
7/14/14	NS_OP_14_0393
7/14/14	NS_OP_14_0394
7/14/14	NS_OP_14_0395
7/14/14	NS_OP_14_0400
7/14/14	NS_OP_14_0404
7/14/14	NS_OP_14_0411
7/14/14	NS_OP_14_0417
7/14/14	NS_OP_14_0422
7/14/14	NS_OP_14_0423
7/14/14	NS_OP_14_0424
7/14/14	NS_OP_14_0430
7/14/14	NS_OP_14_0432
7/14/14	NS_OP_14_0433
7/14/14	NS_OP_14_0435
7/14/14	NS_OP_14_0436
7/14/14	NS_OP_14_0437
7/14/14	NS_OP_14_0438
7/14/14	NS_OP_14_0439
7/16/14	NS_OP_14_0441
7/16/14	NS_OP_14_0442
7/16/14	NS_OP_14_0447
7/16/14	NS_OP_14_0448
7/16/14	NS_OP_14_0452
7/16/14	NS_OP_14_0454
7/18/14	NS_OP_14_0456
7/18/14	NS_OP_14_0460
7/18/14	NS_OP_14_0461
7/18/14	NS_OP_14_0465
7/18/14	NS_OP_14_0466
7/18/14	NS_OP_14_0467
7/18/14	NS_OP_14_0468
7/18/14	NS_OP_14_0470
7/18/14	NS_OP_14_0473
7/18/14	NS_OP_14_0474
7/18/14	NS_OP_14_0475
7/18/14	NS_OP_14_0479
7/21/14	NS_OP_14_0482
7/21/14	NS_OP_14_0483
7/21/14	NS_OP_14_0485
7/21/14	NS_OP_14_0488
7/21/14	NS_OP_14_0489
7/21/14	NS_OP_14_0490
7/21/14	NS_OP_14_0493
7/21/14	NS_OP_14_0495
7/21/14	NS_OP_14_0496
7/21/14	NS_OP_14_0497
7/21/14	NS_OP_14_0506
7/23/14	NS_OP_14_0508
7/23/14	NS_OP_14_0511
7/23/14	NS_OP_14_0514
7/23/14	NS_OP_14_0520
7/23/14	NS_OP_14_0522
7/28/14	NS_OP_14_0527
7/28/14	NS_OP_14_0532
7/28/14	NS_OP_14_0533
7/28/14	NS_OP_14_0536
7/28/14	NS_OP_14_0538
7/28/14	NS_OP_14_0547
7/28/14	NS_OP_14_0549
7/28/14	NS_OP_14_0551
7/28/14	NS_OP_14_0552
7/28/14	NS_OP_14_0555
7/28/14	NS_OP_14_0558
7/28/14	NS_OP_14_0562
7/28/14	NS_OP_14_0568
7/28/14	NS_OP_14_0571
7/28/14	NS_OP_14_0574
7/31/14	NS_OP_14_0583
7/31/14	NS_OP_14_0584
7/31/14	NS_OP_14_0587
7/31/14	NS_OP_14_0588
7/31/14	NS_OP_14_0589
7/31/14	NS_OP_14_0594
7/31/14	NS_OP_14_0598
8/4/14	NS_OP_14_0603
8/4/14	NS_OP_14_0605
8/4/14	NS_OP_14_0607
8/4/14	NS_OP_14_0608
8/4/14	NS_OP_14_0615
8/4/14	NS_OP_14_0618
8/4/14	NS_OP_14_0619
8/4/14	NS_OP_14_0621
8/4/14	NS_OP_14_0622
8/7/14	NS_OP_14_0627
8/7/14	NS_OP_14_0629
8/7/14	NS_OP_14_0631
8/7/14	NS_OP_14_0636
8/7/14	NS_OP_14_0637
8/7/14	NS_OP_14_0641
8/7/14	NS_OP_14_0643
8/7/14	NS_OP_14_0644
8/11/14	NS_OP_14_0653
8/11/14	NS_OP_14_0654
8/11/14	NS_OP_14_0658
8/11/14	NS_OP_14_0663
8/11/14	NS_OP_14_0664
8/11/14	NS_OP_14_0665
8/11/14	NS_OP_14_0668
8/11/14	NS_OP_14_0669
8/14/14	NS_OP_14_0676
8/14/14	NS_OP_14_0677
8/14/14	NS_OP_14_0680
8/14/14	NS_OP_14_0681
8/14/14	NS_OP_14_0683
8/14/14	NS_OP_14_0687
8/18/14	NS_OP_14_0688
8/18/14	NS_OP_14_0691
8/21/14	NS_OP_14_0692
8/21/14	NS_OP_14_0693
8/21/14	NS_OP_14_0695
8/21/14	NS_OP_14_0702
8/21/14	NS_OP_14_0703
8/21/14	NS_OP_14_0704
8/25/14	NS_OP_14_0705
8/25/14	NS_OP_14_0708
9/2/14	NS_OP_14_0724
9/2/14	NS_OP_14_0725
9/2/14	NS_OP_14_0726
9/2/14	NS_OP_14_0729
9/2/14	NS_OP_14_0731
9/4/14	NS_OP_14_0737
9/11/14	NS_OP_14_0740
9/11/14	NS_OP_14_0741
9/15/14	NS_OP_14_0743
9/15/14	NS_OP_14_0744
9/15/14	NS_OP_14_0749
9/17/14	NS_OP_14_0751
9/17/14	NS_OP_14_0754
9/17/14	NS_OP_14_0755
9/17/14	NS_OP_14_0756
9/17/14	NS_OP_14_0759
9/17/14	NS_OP_14_0760
9/22/14	NS_OP_14_0762
9/22/14	NS_OP_14_0764
9/22/14	NS_OP_14_0765
9/9/14	NS_OP_14_0767
9/9/14	NS_OP_14_0768
5/26/14	NS_OP_14_0001
6/6/14	NS_OP_14_0004
6/6/14	NS_OP_14_0005
6/6/14	NS_OP_14_0006
6/7/14	NS_OP_14_0007
6/7/14	NS_OP_14_0010
6/7/14	NS_OP_14_0012
6/7/14	NS_OP_14_0014
6/7/14	NS_OP_14_0016
6/7/14	NS_OP_14_0017
6/7/14	NS_OP_14_0018
6/7/14	NS_OP_14_0019
6/7/14	NS_OP_14_0021
6/9/14	NS_OP_14_0023
6/9/14	NS_OP_14_0027
6/9/14	NS_OP_14_0029
6/9/14	NS_OP_14_0030
6/9/14	NS_OP_14_0031
6/9/14	NS_OP_14_0032
6/9/14	NS_OP_14_0034
6/9/14	NS_OP_14_0035
6/9/14	NS_OP_14_0036
6/9/14	NS_OP_14_0039
6/9/14	NS_OP_14_0042
6/9/14	NS_OP_14_0043
6/9/14	NS_OP_14_0044
6/9/14	NS_OP_14_0045
6/9/14	NS_OP_14_0046
6/9/14	NS_OP_14_0048
6/9/14	NS_OP_14_0049
6/9/14	NS_OP_14_0052
6/9/14	NS_OP_14_0053
6/9/14	NS_OP_14_0054
6/9/14	NS_OP_14_0056
6/9/14	NS_OP_14_0060
6/9/14	NS_OP_14_0061
6/9/14	NS_OP_14_0062
6/9/14	NS_OP_14_0063
6/9/14	NS_OP_14_0064
6/9/14	NS_OP_14_0065
6/9/14	NS_OP_14_0066
6/10/14	NS_OP_14_0068
6/10/14	NS_OP_14_0070
6/10/14	NS_OP_14_0071
6/10/14	NS_OP_14_0072
6/10/14	NS_OP_14_0073
6/10/14	NS_OP_14_0075
6/10/14	NS_OP_14_0076
6/10/14	NS_OP_14_0077
6/10/14	NS_OP_14_0080
6/10/14	NS_OP_14_0081
6/10/14	NS_OP_14_0082
6/10/14	NS_OP_14_0083
6/10/14	NS_OP_14_0085
6/10/14	NS_OP_14_0086
6/10/14	NS_OP_14_0087
6/10/14	NS_OP_14_0088
6/10/14	NS_OP_14_0090
6/10/14	NS_OP_14_0092
6/10/14	NS_OP_14_0093
6/10/14	NS_OP_14_0098
6/10/14	NS_OP_14_0099
6/10/14	NS_OP_14_0100
6/10/14	NS_OP_14_0101
6/10/14	NS_OP_14_0102
6/11/14	NS_OP_14_0104
6/11/14	NS_OP_14_0106
6/11/14	NS_OP_14_0107
6/11/14	NS_OP_14_0108
6/11/14	NS_OP_14_0109
6/11/14	NS_OP_14_0111
6/11/14	NS_OP_14_0112
6/11/14	NS_OP_14_0113
6/11/14	NS_OP_14_0114
6/11/14	NS_OP_14_0116
6/11/14	NS_OP_14_0118
6/11/14	NS_OP_14_0120
6/11/14	NS_OP_14_0122
6/11/14	NS_OP_14_0124
6/11/14	NS_OP_14_0125
6/11/14	NS_OP_14_0126
6/11/14	NS_OP_14_0128
6/11/14	NS_OP_14_0129
6/11/14	NS_OP_14_0131
6/11/14	NS_OP_14_0132
6/11/14	NS_OP_14_0133
6/16/14	NS_OP_14_0134
6/16/14	NS_OP_14_0138
6/16/14	NS_OP_14_0139
6/16/14	NS_OP_14_0141
6/16/14	NS_OP_14_0142
6/16/14	NS_OP_14_0145
6/16/14	NS_OP_14_0150
6/16/14	NS_OP_14_0151
6/16/14	NS_OP_14_0152
6/16/14	NS_OP_14_0156
6/17/14	NS_OP_14_0162
6/17/14	NS_OP_14_0163
6/17/14	NS_OP_14_0164
6/19/14	NS_OP_14_0165
6/19/14	NS_OP_14_0167
6/19/14	NS_OP_14_0169
6/19/14	NS_OP_14_0170
6/19/14	NS_OP_14_0171
6/19/14	NS_OP_14_0175
6/19/14	NS_OP_14_0176
6/19/14	NS_OP_14_0177
6/19/14	NS_OP_14_0178
6/19/14	NS_OP_14_0179
6/19/14	NS_OP_14_0180
6/19/14	NS_OP_14_0181
6/19/14	NS_OP_14_0182
6/19/14	NS_OP_14_0183
6/19/14	NS_OP_14_0184
6/24/14	NS_OP_14_0188
6/24/14	NS_OP_14_0189
6/24/14	NS_OP_14_0192
6/24/14	NS_OP_14_0193
6/24/14	NS_OP_14_0194
6/24/14	NS_OP_14_0196
6/24/14	NS_OP_14_0199
6/24/14	NS_OP_14_0201
6/24/14	NS_OP_14_0202
6/24/14	NS_OP_14_0203
6/24/14	NS_OP_14_0204
6/24/14	NS_OP_14_0205
6/24/14	NS_OP_14_0208
6/24/14	NS_OP_14_0209
6/24/14	NS_OP_14_0212
6/24/14	NS_OP_14_0213
6/24/14	NS_OP_14_0216
6/24/14	NS_OP_14_0217
6/24/14	NS_OP_14_0218
6/27/14	NS_OP_14_0220
6/27/14	NS_OP_14_0221
6/27/14	NS_OP_14_0222
6/27/14	NS_OP_14_0223
6/27/14	NS_OP_14_0227
6/27/14	NS_OP_14_0229
6/27/14	NS_OP_14_0232
6/27/14	NS_OP_14_0233
6/27/14	NS_OP_14_0234
6/27/14	NS_OP_14_0236
6/27/14	NS_OP_14_0238
6/27/14	NS_OP_14_0239
6/27/14	NS_OP_14_0241
6/27/14	NS_OP_14_0243
7/2/14	NS_OP_14_0245
7/2/14	NS_OP_14_0246
7/2/14	NS_OP_14_0247
7/2/14	NS_OP_14_0248
7/2/14	NS_OP_14_0249
7/2/14	NS_OP_14_0250
7/3/14	NS_OP_14_0253
7/3/14	NS_OP_14_0255
7/3/14	NS_OP_14_0256
7/3/14	NS_OP_14_0258
7/3/14	NS_OP_14_0259
7/3/14	NS_OP_14_0260
7/3/14	NS_OP_14_0262
7/3/14	NS_OP_14_0271
7/3/14	NS_OP_14_0273
7/3/14	NS_OP_14_0275
7/3/14	NS_OP_14_0276
7/6/14	NS_OP_14_0279
7/6/14	NS_OP_14_0282
7/6/14	NS_OP_14_0283
7/6/14	NS_OP_14_0284
7/6/14	NS_OP_14_0285
7/6/14	NS_OP_14_0289
7/6/14	NS_OP_14_0295
7/6/14	NS_OP_14_0297
7/6/14	NS_OP_14_0298
7/6/14	NS_OP_14_0302
7/6/14	NS_OP_14_0307
7/6/14	NS_OP_14_0308
7/6/14	NS_OP_14_0309
7/6/14	NS_OP_14_0310
7/6/14	NS_OP_14_0313
7/6/14	NS_OP_14_0315
7/6/14	NS_OP_14_0317
7/6/14	NS_OP_14_0318
7/6/14	NS_OP_14_0319
7/6/14	NS_OP_14_0320
7/8/14	NS_OP_14_0323
7/8/14	NS_OP_14_0325
7/8/14	NS_OP_14_0329
7/8/14	NS_OP_14_0330
7/8/14	NS_OP_14_0331
7/8/14	NS_OP_14_0332
7/8/14	NS_OP_14_0333
7/8/14	NS_OP_14_0337
7/10/14	NS_OP_14_0338
7/10/14	NS_OP_14_0340
7/10/14	NS_OP_14_0341
7/10/14	NS_OP_14_0342
7/10/14	NS_OP_14_0343
7/10/14	NS_OP_14_0345
7/10/14	NS_OP_14_0346
7/10/14	NS_OP_14_0347
7/10/14	NS_OP_14_0348
7/10/14	NS_OP_14_0354
7/10/14	NS_OP_14_0356
7/10/14	NS_OP_14_0358
7/10/14	NS_OP_14_0361
7/10/14	NS_OP_14_0362
7/10/14	NS_OP_14_0363
7/11/14	NS_OP_14_0364
7/11/14	NS_OP_14_0366
7/11/14	NS_OP_14_0367
7/11/14	NS_OP_14_0368
7/11/14	NS_OP_14_0370
7/11/14	NS_OP_14_0371
7/11/14	NS_OP_14_0372
7/11/14	NS_OP_14_0373
7/11/14	NS_OP_14_0376
7/14/14	NS_OP_14_0381
7/14/14	NS_OP_14_0382
7/14/14	NS_OP_14_0383
7/14/14	NS_OP_14_0384
7/14/14	NS_OP_14_0386
7/14/14	NS_OP_14_0387
7/14/14	NS_OP_14_0388
7/14/14	NS_OP_14_0389
7/14/14	NS_OP_14_0390
7/14/14	NS_OP_14_0391
7/14/14	NS_OP_14_0392
7/14/14	NS_OP_14_0396
7/14/14	NS_OP_14_0397
7/14/14	NS_OP_14_0398
7/14/14	NS_OP_14_0399
7/14/14	NS_OP_14_0401
7/14/14	NS_OP_14_0402
7/14/14	NS_OP_14_0403
7/14/14	NS_OP_14_0405
7/14/14	NS_OP_14_0406
7/14/14	NS_OP_14_0407
7/14/14	NS_OP_14_0408
7/14/14	NS_OP_14_0409
7/14/14	NS_OP_14_0410
7/14/14	NS_OP_14_0412
7/14/14	NS_OP_14_0413
7/14/14	NS_OP_14_0415
7/14/14	NS_OP_14_0416
7/14/14	NS_OP_14_0418
7/14/14	NS_OP_14_0419
7/14/14	NS_OP_14_0420
7/14/14	NS_OP_14_0425
7/14/14	NS_OP_14_0426
7/14/14	NS_OP_14_0427
7/14/14	NS_OP_14_0428
7/14/14	NS_OP_14_0429
7/14/14	NS_OP_14_0431
7/14/14	NS_OP_14_0434
7/14/14	NS_OP_14_0440
7/16/14	NS_OP_14_0443
7/16/14	NS_OP_14_0444
7/16/14	NS_OP_14_0445
7/16/14	NS_OP_14_0446
7/16/14	NS_OP_14_0449
7/16/14	NS_OP_14_0450
7/16/14	NS_OP_14_0451
7/16/14	NS_OP_14_0453
7/18/14	NS_OP_14_0457
7/18/14	NS_OP_14_0458
7/18/14	NS_OP_14_0459
7/18/14	NS_OP_14_0462
7/18/14	NS_OP_14_0463
7/18/14	NS_OP_14_0464
7/18/14	NS_OP_14_0469
7/18/14	NS_OP_14_0471
7/18/14	NS_OP_14_0472
7/18/14	NS_OP_14_0476
7/18/14	NS_OP_14_0477
7/18/14	NS_OP_14_0478
7/18/14	NS_OP_14_0480
7/18/14	NS_OP_14_0481
7/21/14	NS_OP_14_0484
7/21/14	NS_OP_14_0486
7/21/14	NS_OP_14_0487
7/21/14	NS_OP_14_0491
7/21/14	NS_OP_14_0492
7/21/14	NS_OP_14_0494
7/21/14	NS_OP_14_0498
7/21/14	NS_OP_14_0499
7/21/14	NS_OP_14_0500
7/21/14	NS_OP_14_0501
7/21/14	NS_OP_14_0502
7/21/14	NS_OP_14_0503
7/21/14	NS_OP_14_0504
7/21/14	NS_OP_14_0505
7/21/14	NS_OP_14_0507
7/23/14	NS_OP_14_0509
7/23/14	NS_OP_14_0510
7/23/14	NS_OP_14_0512
7/23/14	NS_OP_14_0513
7/23/14	NS_OP_14_0515
7/23/14	NS_OP_14_0516
7/23/14	NS_OP_14_0517
7/23/14	NS_OP_14_0518
7/23/14	NS_OP_14_0519
7/23/14	NS_OP_14_0521
7/28/14	NS_OP_14_0523
7/28/14	NS_OP_14_0524
7/28/14	NS_OP_14_0525
7/28/14	NS_OP_14_0526
7/28/14	NS_OP_14_0528
7/28/14	NS_OP_14_0529
7/28/14	NS_OP_14_0530
7/28/14	NS_OP_14_0531
7/28/14	NS_OP_14_0534
7/28/14	NS_OP_14_0535
7/28/14	NS_OP_14_0537
7/28/14	NS_OP_14_0539
7/28/14	NS_OP_14_0540
7/28/14	NS_OP_14_0541
7/28/14	NS_OP_14_0542
7/28/14	NS_OP_14_0543
7/28/14	NS_OP_14_0544
7/28/14	NS_OP_14_0545
7/28/14	NS_OP_14_0546
7/28/14	NS_OP_14_0548
7/28/14	NS_OP_14_0550
7/28/14	NS_OP_14_0553
7/28/14	NS_OP_14_0554
7/28/14	NS_OP_14_0556
7/28/14	NS_OP_14_0557
7/28/14	NS_OP_14_0559
7/28/14	NS_OP_14_0560
7/28/14	NS_OP_14_0561
7/28/14	NS_OP_14_0563
7/28/14	NS_OP_14_0564
7/28/14	NS_OP_14_0565
7/28/14	NS_OP_14_0566
7/28/14	NS_OP_14_0567
7/28/14	NS_OP_14_0569
7/28/14	NS_OP_14_0570
7/28/14	NS_OP_14_0573
7/28/14	NS_OP_14_0575
7/31/14	NS_OP_14_0576
7/31/14	NS_OP_14_0577
7/31/14	NS_OP_14_0578
7/31/14	NS_OP_14_0579
7/31/14	NS_OP_14_0580
7/31/14	NS_OP_14_0581
7/31/14	NS_OP_14_0582
7/31/14	NS_OP_14_0585
7/31/14	NS_OP_14_0586
7/31/14	NS_OP_14_0590
7/31/14	NS_OP_14_0591
7/31/14	NS_OP_14_0592
7/31/14	NS_OP_14_0593
7/31/14	NS_OP_14_0595
7/31/14	NS_OP_14_0596
7/31/14	NS_OP_14_0597
7/31/14	NS_OP_14_0599
7/31/14	NS_OP_14_0600
7/31/14	NS_OP_14_0601
7/31/14	NS_OP_14_0602
8/4/14	NS_OP_14_0604
8/4/14	NS_OP_14_0606
8/4/14	NS_OP_14_0609
8/4/14	NS_OP_14_0610
8/4/14	NS_OP_14_0611
8/4/14	NS_OP_14_0612
8/4/14	NS_OP_14_0613
8/4/14	NS_OP_14_0614
8/4/14	NS_OP_14_0616
8/4/14	NS_OP_14_0617
8/4/14	NS_OP_14_0620
8/4/14	NS_OP_14_0623
8/4/14	NS_OP_14_0624
8/4/14	NS_OP_14_0625
8/4/14	NS_OP_14_0626
8/7/14	NS_OP_14_0628
8/7/14	NS_OP_14_0630
8/7/14	NS_OP_14_0632
8/7/14	NS_OP_14_0633
8/7/14	NS_OP_14_0634
8/7/14	NS_OP_14_0635
8/7/14	NS_OP_14_0638
8/7/14	NS_OP_14_0639
8/7/14	NS_OP_14_0640
8/7/14	NS_OP_14_0645
8/7/14	NS_OP_14_0646
8/7/14	NS_OP_14_0647
8/7/14	NS_OP_14_0648
8/7/14	NS_OP_14_0649
8/11/14	NS_OP_14_0651
8/11/14	NS_OP_14_0652
8/11/14	NS_OP_14_0655
8/11/14	NS_OP_14_0656
8/11/14	NS_OP_14_0657
8/11/14	NS_OP_14_0659
8/11/14	NS_OP_14_0660
8/11/14	NS_OP_14_0661
8/11/14	NS_OP_14_0662
8/11/14	NS_OP_14_0666
8/11/14	NS_OP_14_0667
8/11/14	NS_OP_14_0670
8/11/14	NS_OP_14_0671
8/11/14	NS_OP_14_0672
8/11/14	NS_OP_14_0673
8/11/14	NS_OP_14_0674
8/11/14	NS_OP_14_0675
8/14/14	NS_OP_14_0678
8/14/14	NS_OP_14_0679
8/14/14	NS_OP_14_0682
8/14/14	NS_OP_14_0684
8/14/14	NS_OP_14_0685
8/14/14	NS_OP_14_0686
8/18/14	NS_OP_14_0689
8/18/14	NS_OP_14_0690
8/21/14	NS_OP_14_0694
8/21/14	NS_OP_14_0696
8/21/14	NS_OP_14_0697
8/21/14	NS_OP_14_0698
8/21/14	NS_OP_14_0699
8/21/14	NS_OP_14_0700
8/21/14	NS_OP_14_0701
8/25/14	NS_OP_14_0706
8/25/14	NS_OP_14_0707
8/25/14	NS_OP_14_0709
8/25/14	NS_OP_14_0710
8/25/14	NS_OP_14_0711
8/28/14	NS_OP_14_0712
8/28/14	NS_OP_14_0713
8/28/14	NS_OP_14_0714
8/28/14	NS_OP_14_0715
8/28/14	NS_OP_14_0716
8/28/14	NS_OP_14_0717
8/28/14	NS_OP_14_0718
8/28/14	NS_OP_14_0719
8/28/14	NS_OP_14_0720
8/28/14	NS_OP_14_0721
8/28/14	NS_OP_14_0722
