Offspring ID,Loci typed,Candidate mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Candidate father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS_Out_13_1281,12,12,6,-1.92635795442827E+0001, 0.00000000000000E+0000,,12,6, 1.11372774301587E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS-OP_13_1122,12,12,3,-6.56027384554467E+0000, 0.00000000000000E+0000,,12,6, 1.10411412457398E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS_Out_13_1223,12,12,5,-1.18082146481442E+0001, 0.00000000000000E+0000,,12,6, 1.09852821069951E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS_Out_13_0106,10,10,5,-1.47439094869173E+0001, 0.00000000000000E+0000,,12,6, 1.09128921093248E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS_Out_13_1215,12,12,6,-1.87529267774328E+0001, 0.00000000000000E+0000,,12,6, 9.82908117884563E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS-OP_13_0216,12,12,5,-1.44664541068232E+0001, 0.00000000000000E+0000,,12,6, 9.55619159166468E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS-OP_13_0906,12,12,5,-1.37943990750942E+0001, 0.00000000000000E+0000,,12,6, 8.94026209810353E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS-OP_13_0853,12,12,6,-1.96217896861977E+0001, 0.00000000000000E+0000,,12,6, 8.28727596000009E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS_12_OP_HOR_M_0053,12,12,5,-1.50839565035870E+0001, 0.00000000000000E+0000,,12,6, 6.53949204313794E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS_Out_13_1627,12,12,5,-1.54485198206639E+0001, 0.00000000000000E+0000,,12,6, 6.35969046863105E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS_11_C_BD_NOR_M_0642,12,12,6,-1.92877524241091E+0001, 0.00000000000000E+0000,,12,6, 6.06969643582004E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS_Out_13_1393,12,12,6,-2.02712685680464E+0001, 0.00000000000000E+0000,,12,6, 5.56620642996047E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS_12_OP_HOR_M_0196,12,12,5,-1.50569663356890E+0001, 0.00000000000000E+0000,,12,6, 5.14452399743979E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS-OP_13_0726,12,12,6,-1.83389011278279E+0001, 0.00000000000000E+0000,,12,6, 5.00289301316014E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS-OP_13_0275,12,12,5,-1.42981497935539E+0001, 0.00000000000000E+0000,,12,6, 4.95884243366017E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS-OP_13_0508,12,12,4,-1.17978121300257E+0001, 0.00000000000000E+0000,,12,6, 4.42744528898218E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS_Out_13_1489,12,12,5,-1.35191182566399E+0001, 0.00000000000000E+0000,,12,6, 4.15713063000966E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS-OP_13_0701,12,12,6,-1.97317438599080E+0001, 0.00000000000000E+0000,,12,6, 3.50801124975595E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS-OP_13_0292,12,12,5,-1.46630913165846E+0001, 0.00000000000000E+0000,,12,6, 2.32595154654616E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS-OP_13_0668,12,12,5,-1.49956190718860E+0001, 0.00000000000000E+0000,,12,6, 1.89756299294230E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS_Out_13_1486,12,12,5,-1.64742418188006E+0001, 0.00000000000000E+0000,,12,6, 1.53538420007166E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1182,12,NS_11_OP_HOR_F_0114,12,12,0, 2.05368540810586E+0001, 2.05368540810586E+0001,*,NS_11_OP_HOR_M_0040,12,12,5,-1.36349778267223E+0001, 0.00000000000000E+0000,,12,6, 1.19344466391221E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1183,10,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_Out_13_1324,12,12,4,-7.95553186347699E+0000, 0.00000000000000E+0000,,12,4, 1.37194229620864E+0001, 1.37194229620864E+0001,*,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS-OP_13_0314,12,12,4,-7.90062332361435E+0000, 0.00000000000000E+0000,,12,4, 1.20662686695907E+0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_Out_13_1576,12,12,2, 3.61709107194610E+0000, 3.61709107194610E+0000,*,12,5, 1.16545790674268E+0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_11_C_BD_NOR_M_0198,10,10,3,-5.69254831488070E+0000, 0.00000000000000E+0000,,12,4, 1.07309913695480E+0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS-OP_13_0933,12,12,3,-3.77894582409465E+0000, 0.00000000000000E+0000,,12,5, 7.88453926736854E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS-OP_13_1122,12,12,3,-5.54965830123327E+0000, 0.00000000000000E+0000,,12,5, 7.32469715874869E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_Out_13_1491,12,12,5,-1.29739326114289E+0001, 0.00000000000000E+0000,,12,5, 7.12985810877118E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_11_OP_HOR_M_0061,12,12,4,-8.97533808629081E+0000, 0.00000000000000E+0000,,12,5, 6.07465574213483E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_11_OP_HOR_M_0137,12,12,4,-1.04278533991722E+0001, 0.00000000000000E+0000,,12,5, 5.55226708213452E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_Out_13_1654,12,12,4,-7.66820840431937E+0000, 0.00000000000000E+0000,,12,6, 4.51197635540395E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS-OP_13_0586,12,12,5,-1.08331912923694E+0001, 0.00000000000000E+0000,,12,6, 3.52287641204632E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS-OP_13_0595,12,12,5,-1.25089798631804E+0001, 0.00000000000000E+0000,,12,6, 2.83258142682160E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS-OP_13_0177,12,12,4,-8.64324642859310E+0000, 0.00000000000000E+0000,,12,6, 2.60394040782464E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_Out_13_1251,12,12,5,-1.30114519993964E+0001, 0.00000000000000E+0000,,12,6, 2.56777071905100E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_SS_13_0163,8,8,3,-7.20614992591988E+0000, 0.00000000000000E+0000,,12,5, 2.33938961268842E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_Out_13_1179,12,12,5,-1.36097628480485E+0001, 0.00000000000000E+0000,,12,6, 2.08952677401302E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_Out_13_1252,12,12,5,-1.36360965410104E+0001, 0.00000000000000E+0000,,12,6, 2.05813686863089E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_Out_13_1435,12,12,4,-8.33911251272882E+0000, 0.00000000000000E+0000,,12,6, 2.05082560967634E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_11_C_BD_NOR_M_0776,12,12,5,-1.12722417068485E+0001, 0.00000000000000E+0000,,12,6, 1.70126059930067E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_11_C_BD_NOR_M_0663,12,12,5,-1.36973414089616E+0001, 0.00000000000000E+0000,,12,6, 1.50437456179600E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS-OP_13_0947,12,12,6,-1.86531410332938E+0001, 0.00000000000000E+0000,,12,6, 1.47014596003064E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_12_OP_HOR_M_0162,12,12,4,-8.61222782918271E+0000, 0.00000000000000E+0000,,12,6, 1.43475127571203E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS-OP_13_0146,12,12,5,-1.48052087167156E+0001, 0.00000000000000E+0000,,12,6, 1.24496785434960E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS-OP_13_0830,12,12,5,-1.41334213884537E+0001, 0.00000000000000E+0000,,12,6, 1.07392001317234E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_Out_13_1322,12,12,6,-1.87142378378042E+0001, 0.00000000000000E+0000,,12,6, 1.02936740415407E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_12_OP_HOR_M_0060,12,12,5,-1.41185820067663E+0001, 0.00000000000000E+0000,,12,6, 9.94197595611022E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS-OP_13_0914,12,12,5,-1.46039815067418E+0001, 0.00000000000000E+0000,,12,6, 9.46757637229747E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_Out_13_1298,12,12,6,-1.71444545523135E+0001, 0.00000000000000E+0000,,12,6, 8.39624059957743E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_Out_13_1334,12,12,6,-1.74879477661077E+0001, 0.00000000000000E+0000,,12,6, 7.28641022466085E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_Out_13_1220,12,12,6,-1.65630072767225E+0001, 0.00000000000000E+0000,,12,6, 5.75290831951397E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_Out_13_1223,12,12,6,-1.93314689205167E+0001, 0.00000000000000E+0000,,12,6, 5.69242000650666E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_SS_13_0136,8,8,4,-1.10251745807415E+0001, 0.00000000000000E+0000,,12,5, 5.24072651152251E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS-OP_13_0915,12,12,6,-1.89710153942659E+0001, 0.00000000000000E+0000,,12,6, 4.75855531088446E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS-OP_13_0765,12,12,5,-1.47551400753501E+0001, 0.00000000000000E+0000,,12,6, 3.28838883478451E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1184,12,NS-OP_13_0260,12,12,1, 1.52756366100463E+0001, 1.52756366100463E+0001,*,NS_Out_13_1416,12,12,5,-1.61394842961919E+0001, 0.00000000000000E+0000,,12,6, 2.39156114645971E-0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_12_OP_HOR_F_0108,12,12,0, 1.61581662998448E+0001, 1.61581662998448E+0001,*,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,0, 4.82670396073918E+0001, 4.82670396073918E+0001,*,
OtsAC16NSNT_1185,12,NS_11_C_BD_NOR_F_0744,10,10,2, 7.34863483487538E-0002, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,2, 2.86133124704852E+0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_11_C_BD_NOR_F_0613,12,12,4,-8.31373657041950E+0000, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,5, 1.50778288117962E+0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_11_C_BD_NOR_F_0668,12,12,4,-9.96147795589752E+0000, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,5, 1.30969633753801E+0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS-OP_13_1147,12,12,5,-1.40897200959718E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,5, 1.23309402165959E+0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_Out_13_1629,12,12,5,-1.41855624166223E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,5, 1.20002188840672E+0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_11_C_BD_NOR_F_0295,12,12,4,-1.14433130253188E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,5, 1.17069045244116E+0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_11_C_BD_NOR_F_0182,11,11,4,-1.09184040077929E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,5, 1.09266730263320E+0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_11_C_BD_NOR_F_0272,10,10,5,-1.41787225791611E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,5, 1.09047871422068E+0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS-OP_13_0669,12,12,5,-1.54872559353465E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,5, 1.08263595495100E+0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS-OP_13_1047,12,12,4,-1.20167904628174E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,5, 1.04405391520685E+0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS-OP_13_0353,12,12,5,-1.53829916588444E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,5, 1.01377963872833E+0001, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_11_OP_HOR_F_0027,12,12,5,-1.23365117101024E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 9.47356928089123E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_Out_13_1296,12,12,6,-1.67876640834808E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 8.54573859348844E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_11_C_BD_NOR_F_0113,9,9,4,-1.02192837260421E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,5, 8.53920509706218E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_11_C_BD_NOR_F_0133,12,12,5,-1.34249272787176E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 8.42485704264688E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_Out_13_1464,12,12,5,-1.16619089834389E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 8.32557450051424E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_Out_13_1539,12,12,4,-4.88701966192102E+0000, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 8.30334535956468E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS-OP_13_0475,12,12,5,-1.21154815085749E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 8.18715726902362E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_12_OP_HOR_F_0074,12,12,2, 8.04905240519566E+0000, 0.00000000000000E+0000,,NS-OP_13_0597,7,7,3,-7.95718409261406E+0000, 0.00000000000000E+0000,,12,3, 7.96187595201726E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_Out_13_1655,12,12,5,-1.31094040357631E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 7.86654664199067E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS-OP_13_1108,12,12,4,-9.20022278962385E+0000, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 7.83138759248764E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS-OP_13_1125,12,12,5,-1.31389017860656E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 7.68191181213612E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS-OP_13_1012,12,12,5,-1.39130170516046E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 7.50716310327495E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS-OP_13_0713,12,12,5,-1.29700007956705E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 7.27628403774478E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_11_C_BD_NOR_F_0138,12,12,5,-1.45368459125300E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 6.91768487798678E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS-OP_13_0350,12,12,4,-8.76127347560205E+0000, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 6.89504888568518E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS-OP_13_1050,12,12,4,-9.50308877861982E+0000, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 6.88545533917652E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_Out_13_1316,12,12,5,-1.47154174820135E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 6.85741656134826E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_SS_13_0122,12,12,5,-1.50922744054391E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 6.85584857463429E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_12_OP_HOR_F_0108,12,12,0, 1.61581662998448E+0001, 1.61581662998448E+0001,*,NS_SS_13_0163,8,8,4,-9.38695440295986E+0000, 0.00000000000000E+0000,,12,4, 6.78195826517059E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_12_OP_HOR_F_0030,12,12,6,-1.83336627550482E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 6.75799935521134E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_Out_13_1402,12,12,6,-1.88305384468490E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 6.63202032758570E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS-OP_13_0064,12,12,6,-1.78941490699194E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 6.61668218355876E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_Out_13_1410,12,12,5,-1.39745893699129E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 6.52872914859781E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS-OP_13_0270,12,12,6,-1.76320424956608E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 6.52726308203988E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS-OP_13_0028,12,12,5,-1.46889719241973E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 6.50432215437462E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_SS_13_0156,12,12,5,-1.56051696723079E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 6.26923443044302E+0000, 0.00000000000000E+0000,,
OtsAC16NSNT_1185,12,NS_Out_13_1360,12,12,6,-1.79235406147042E+0001, 0.00000000000000E+0000,,NS_12_OP_HOR_M_0151,12,12,0, 2.57709831010117E+0001, 2.57709831010117E+0001,*,12,6, 6.08789637370570E+0000, 0.00000000000000E+0000,,
