Offspring ID,Loci typed,Candidate mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Candidate father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
OtsAC18NSNT_0094,12,NS_Out_13_1539,12,12,5,-1.07087147016173E+0001, 0.00000000000000E+0000,,NS_Out_13_1480,12,12,3, 1.45051830488519E-0001, 0.00000000000000E+0000,,12,5, 1.20627973853312E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS-OP_13_0244,12,12,0, 1.64837322139494E+0001, 1.64837322139494E+0001,*,NS_15_OP_AD_574,12,12,5,-1.22271024213883E+0001, 0.00000000000000E+0000,,12,6, 1.19995566661438E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS-OP_13_0813,12,12,3,-5.16112528935488E+0000, 0.00000000000000E+0000,,NS-OP_13_0891,12,12,0, 1.70211977703909E+0001, 1.70211977703909E+0001,*,12,6, 1.18752170613677E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS-OP_13_0966,12,12,2, 6.72473366971842E+0000, 0.00000000000000E+0000,,NS_15_OP_BD_062,12,12,5,-1.38061561888299E+0001, 0.00000000000000E+0000,,12,5, 1.17713177347051E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS-OP_13_0281,12,12,5,-1.25791832311323E+0001, 0.00000000000000E+0000,,NS-OP_13_0891,12,12,0, 1.70211977703909E+0001, 1.70211977703909E+0001,*,12,6, 1.08513026271721E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS-OP_13_0244,12,12,0, 1.64837322139494E+0001, 1.64837322139494E+0001,*,NS_Out_13_1630,12,12,3,-3.37242286006945E+0000, 0.00000000000000E+0000,,12,6, 1.02160937108514E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS_15_OP_BD_655,12,12,3,-3.18327395615008E+0000, 0.00000000000000E+0000,,NS-OP_13_0583,12,12,2, 7.48214226184399E+0000, 0.00000000000000E+0000,,12,6, 9.99638828680052E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS-OP_13_0244,12,12,0, 1.64837322139494E+0001, 1.64837322139494E+0001,*,NS_15_OP_AD_509,12,12,5,-1.27452467091675E+0001, 0.00000000000000E+0000,,12,6, 9.80262736911563E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS-OP_13_0244,12,12,0, 1.64837322139494E+0001, 1.64837322139494E+0001,*,OtsAC15NSNT_1061,12,12,5,-1.19474692793654E+0001, 0.00000000000000E+0000,,12,6, 9.48904980163220E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS-OP_13_0244,12,12,0, 1.64837322139494E+0001, 1.64837322139494E+0001,*,NS_SS_13_0201,8,8,2,-2.82710366183700E+0000, 0.00000000000000E+0000,,12,5, 9.43323102539509E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS-OP_13_0244,12,12,0, 1.64837322139494E+0001, 1.64837322139494E+0001,*,OtsAC14NSNT_1435,12,12,4,-8.52423711280197E+0000, 0.00000000000000E+0000,,12,6, 7.24344173540995E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS_OP_14_0430,12,12,3, 9.14820282653938E-0001, 0.00000000000000E+0000,,NS_Out_13_1480,12,12,3, 1.45051830488519E-0001, 0.00000000000000E+0000,,12,6, 6.27285433186315E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,OtsAC15NSNT_1875,12,12,6,-1.73694055329823E+0001, 0.00000000000000E+0000,,NS-OP_13_0891,12,12,0, 1.70211977703909E+0001, 1.70211977703909E+0001,*,12,6, 5.67636580230476E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS-OP_13_0319,12,12,4,-9.00354180408661E+0000, 0.00000000000000E+0000,,NS-OP_13_0891,12,12,0, 1.70211977703909E+0001, 1.70211977703909E+0001,*,12,6, 5.44722470477413E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS-OP_13_0244,12,12,0, 1.64837322139494E+0001, 1.64837322139494E+0001,*,NS_15_OP_AD_439,12,12,4,-8.00171050602417E+0000, 0.00000000000000E+0000,,12,6, 4.31942055675134E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS_OP_14_0430,12,12,3, 9.14820282653938E-0001, 0.00000000000000E+0000,,NS_OP_14_0338,12,12,4,-4.12374695548554E+0000, 0.00000000000000E+0000,,12,6, 4.03887575546101E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS-OP_13_0966,12,12,2, 6.72473366971842E+0000, 0.00000000000000E+0000,,NS-OP_13_0404,12,12,5,-1.49159067385749E+0001, 0.00000000000000E+0000,,12,5, 4.00324228188261E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS-OP_13_0244,12,12,0, 1.64837322139494E+0001, 1.64837322139494E+0001,*,OtsAC14NSNT_1438,12,12,3,-3.14953739816351E+0000, 0.00000000000000E+0000,,12,6, 3.45100033384795E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS_15_OP_BD_083,12,12,5,-1.16074860846186E+0001, 0.00000000000000E+0000,,NS-OP_13_0891,12,12,0, 1.70211977703909E+0001, 1.70211977703909E+0001,*,12,6, 3.05088657137216E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS-OP_13_0244,12,12,0, 1.64837322139494E+0001, 1.64837322139494E+0001,*,NS_Out_13_1608,12,12,6,-1.69971696764585E+0001, 0.00000000000000E+0000,,12,6, 2.63867980183900E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS_15_OP_AD_338,12,12,5,-1.37010530492575E+0001, 0.00000000000000E+0000,,NS-OP_13_0891,12,12,0, 1.70211977703909E+0001, 1.70211977703909E+0001,*,12,6, 1.67840888022977E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,OtsAC14NSNT_1624,12,12,5,-1.28882704422378E+0001, 0.00000000000000E+0000,,NS-OP_13_0891,12,12,0, 1.70211977703909E+0001, 1.70211977703909E+0001,*,12,6, 1.47729985272037E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS-OP_13_0244,12,12,0, 1.64837322139494E+0001, 1.64837322139494E+0001,*,NS_OP_14_0529,12,12,4,-1.00101791105045E+0001, 0.00000000000000E+0000,,12,6, 1.11188129770405E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS-OP_13_0244,12,12,0, 1.64837322139494E+0001, 1.64837322139494E+0001,*,OtsAC14NSNT_1692,8,8,4,-1.03045933288164E+0001, 0.00000000000000E+0000,,12,5, 8.36826683483184E-0002, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS_OP_14_0312,12,12,3,-2.24587542869289E+0000, 0.00000000000000E+0000,,NS_Out_13_1666,12,12,1, 9.12814856369792E+0000, 0.00000000000000E+0000,,12,6, 7.15283159921123E-0002, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS-OP_13_0911,12,12,4,-7.89139705688125E+0000, 0.00000000000000E+0000,,NS-OP_13_0583,12,12,2, 7.48214226184399E+0000, 0.00000000000000E+0000,,12,6, 5.31283863268508E-0002, 0.00000000000000E+0000,,
OtsAC18NSNT_0094,12,NS_15_OP_BD_087,12,12,4,-5.80425807490361E+0000, 0.00000000000000E+0000,,OtsAC14NSNT_1438,12,12,3,-3.14953739816351E+0000, 0.00000000000000E+0000,,12,5, 5.81542422358290E-0003, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_OP_14_0589,12,12,0, 1.59448280858886E+0001, 1.59448280858886E+0001,*,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,0, 3.99932231557218E+0001, 3.99932231557218E+0001,*,
OtsAC18NSNT_0098,12,NS_OP_14_0589,12,12,0, 1.59448280858886E+0001, 1.59448280858886E+0001,*,NS_OP_14_0016,12,12,4,-3.75931518157676E+0000, 0.00000000000000E+0000,,12,5, 9.51843263523384E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_OP_14_0442,12,12,3,-4.85134415069820E+0000, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,5, 8.94551639374733E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_15_OP_BD_021,12,12,5,-1.16961982852149E+0001, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,5, 7.80290994428311E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_OP_14_0589,12,12,0, 1.59448280858886E+0001, 1.59448280858886E+0001,*,NS_15_OP_AD_589,12,12,4,-6.62754911051570E+0000, 0.00000000000000E+0000,,12,5, 6.24955966146922E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_Out_13_1262,12,12,4,-1.08560301053830E+0001, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,5, 5.54294430238699E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_OP_14_0589,12,12,0, 1.59448280858886E+0001, 1.59448280858886E+0001,*,NS_Out_13_1277,12,12,2,-1.53883923784502E+0000, 0.00000000000000E+0000,,12,5, 5.24098396556817E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_OP_14_0589,12,12,0, 1.59448280858886E+0001, 1.59448280858886E+0001,*,NS-OP_13_0176,12,12,4,-8.79016711512706E+0000, 0.00000000000000E+0000,,12,5, 4.30759869595344E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_OP_14_0589,12,12,0, 1.59448280858886E+0001, 1.59448280858886E+0001,*,NS-OP_13_0003,12,12,3,-6.22827732634321E+0000, 0.00000000000000E+0000,,12,5, 4.20999832972020E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_OP_14_0589,12,12,0, 1.59448280858886E+0001, 1.59448280858886E+0001,*,OtsAC15NSNT_1792,12,12,4,-9.45866635721593E+0000, 0.00000000000000E+0000,,12,5, 3.94190462579167E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS-OP_13_0974,12,12,3,-5.18791758888241E+0000, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,6, 3.14331036336489E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_OP_14_0589,12,12,0, 1.59448280858886E+0001, 1.59448280858886E+0001,*,NS_OP_14_0049,12,12,5,-9.77983389155447E+0000, 0.00000000000000E+0000,,12,6, 2.88109097249692E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_OP_14_0589,12,12,0, 1.59448280858886E+0001, 1.59448280858886E+0001,*,NS-OP_13_0027,12,12,5,-1.44055370988722E+0001, 0.00000000000000E+0000,,12,5, 2.82788847173936E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS-OP_13_0652,12,12,4,-8.00343105906645E+0000, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,6, 2.76707677836317E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,OtsAC15NSNT_1942,12,12,5,-1.27590444583900E+0001, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,6, 2.63862198796320E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_OP_14_0589,12,12,0, 1.59448280858886E+0001, 1.59448280858886E+0001,*,NS-OP_13_0820,12,12,4,-1.04675333268041E+0001, 0.00000000000000E+0000,,12,5, 2.55475273496269E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,OtsAC15NSNT_1191,12,12,5,-1.17930698912577E+0001, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,6, 2.45896410510340E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS-OP_13_1056,12,12,4,-8.71700708669171E+0000, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,6, 2.28627248058874E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_15_OP_AD_174,12,12,5,-1.36254775520363E+0001, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,6, 2.25437836712257E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_Out_13_1690,12,12,5,-1.32032043279014E+0001, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,6, 2.25084705883183E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,OtsAC15NSNT_1163,12,12,4,-9.73612281398008E+0000, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,6, 1.98292848118331E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,OtsAC14NSNT_1179,12,12,2, 1.23141551419043E+0000, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,6, 1.89014466562106E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_OP_14_0506,12,12,4,-1.10514635892881E+0001, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,6, 1.33045636212442E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,OtsAC15NSNT_1271,12,12,6,-1.83157220048140E+0001, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,6, 1.05578552685815E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS-OP_13_0770,12,12,5,-1.45872045090956E+0001, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,6, 9.06085300679134E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_OP_14_0589,12,12,0, 1.59448280858886E+0001, 1.59448280858886E+0001,*,OtsAC15NSNT_1323,12,12,6,-1.64477329122047E+0001, 0.00000000000000E+0000,,12,6, 8.40943789787167E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,OtsAC14NSNT_1066,12,12,6,-1.76141292179015E+0001, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,6, 6.73890370353714E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS-OP_13_0634,7,7,4,-1.34396525194816E+0001, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,5, 5.78454653795347E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_OP_14_0589,12,12,0, 1.59448280858886E+0001, 1.59448280858886E+0001,*,NS_15_OP_AD_257,12,12,5,-1.23060974067402E+0001, 0.00000000000000E+0000,,12,6, 5.40646880026486E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,OtsAC15NSNT_1252,12,12,4,-1.07654973978577E+0001, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,6, 4.51332413905603E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_OP_14_0078,12,12,6,-1.82894572323271E+0001, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,6, 4.47875209019767E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_OP_14_0589,12,12,0, 1.59448280858886E+0001, 1.59448280858886E+0001,*,NS_OP_14_0081,12,12,4,-7.36667737067325E+0000, 0.00000000000000E+0000,,12,6, 3.91766996582346E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0098,12,NS_Out_13_1370,7,7,4,-1.34965013181592E+0001, 0.00000000000000E+0000,,NS_OP_14_0459,12,12,0, 1.74925053440363E+0001, 1.74925053440363E+0001,*,12,5, 1.15418884922546E-0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0103,12,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,NS-OP_13_0384,12,12,0, 1.00959279314148E+0001, 0.00000000000000E+0000,,12,0, 3.31599254214270E+0001, 3.31599254214270E+0001,*,
OtsAC18NSNT_0105,12,NS-OP_13_1073,12,12,1, 7.00340904055916E+0000, 0.00000000000000E+0000,,NS-OP_13_0375,12,12,1, 1.23678918899910E+0001, 1.23678918899910E+0001,*,12,2, 2.29594833879747E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0068,12,12,3,-2.60614177798818E+0000, 0.00000000000000E+0000,,NS-OP_13_0375,12,12,1, 1.23678918899910E+0001, 1.23678918899910E+0001,*,12,3, 1.58719341494906E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,OtsAC15NSNT_1333,11,11,3,-3.58645310740653E+0000, 0.00000000000000E+0000,,12,3, 1.41236514021534E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0437,12,12,3,-2.15700831671922E+0000, 0.00000000000000E+0000,,NS-OP_13_0384,12,12,0, 1.00959279314148E+0001, 0.00000000000000E+0000,,12,3, 1.26045392700164E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0974,12,12,4,-3.06592374856106E+0000, 0.00000000000000E+0000,,NS-OP_13_0384,12,12,0, 1.00959279314148E+0001, 0.00000000000000E+0000,,12,4, 1.05729477119389E+0001, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,NS-OP_13_0817,12,12,3,-5.28571898582057E+0000, 0.00000000000000E+0000,,12,4, 9.64207775799512E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,NS-OP_13_0992,12,12,4,-9.30897822434451E+0000, 0.00000000000000E+0000,,12,4, 9.55636917104107E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,OtsAC14NSNT_1119,12,12,3,-3.81825252791677E+0000, 0.00000000000000E+0000,,12,4, 9.30777064946106E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,OtsAC14NSNT_1128,7,7,3,-7.46609169156994E+0000, 0.00000000000000E+0000,,12,3, 9.15569573212780E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0807,12,12,3,-4.80090631243294E+0000, 0.00000000000000E+0000,,NS-OP_13_0375,12,12,1, 1.23678918899910E+0001, 1.23678918899910E+0001,*,12,4, 8.86072766105987E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,OtsAC14NSNT_1710,12,12,4,-8.61766372556761E+0000, 0.00000000000000E+0000,,NS-OP_13_0375,12,12,1, 1.23678918899910E+0001, 1.23678918899910E+0001,*,12,4, 8.83877676642890E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,NS-OP_13_0188,12,12,4,-8.74081367571305E+0000, 0.00000000000000E+0000,,12,4, 8.22366127410027E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,OtsAC14NSNT_1117,9,9,2,-1.42689488690662E+0000, 0.00000000000000E+0000,,NS-OP_13_0375,12,12,1, 1.23678918899910E+0001, 1.23678918899910E+0001,*,12,4, 7.80920741925015E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,OtsAC14NSNT_1790,12,12,4,-1.08145215607274E+0001, 0.00000000000000E+0000,,12,4, 7.74731442907877E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS_OP_14_0311,12,12,2, 3.63780372601711E+0000, 0.00000000000000E+0000,,NS-OP_13_0210,12,12,3,-3.28165001628780E+0000, 0.00000000000000E+0000,,12,4, 7.51857453825519E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0113,12,12,3,-3.92724752363385E+0000, 0.00000000000000E+0000,,NS-OP_13_0375,12,12,1, 1.23678918899910E+0001, 1.23678918899910E+0001,*,12,5, 6.89642440857416E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS_OP_14_0311,12,12,2, 3.63780372601711E+0000, 0.00000000000000E+0000,,NS-OP_13_0143,12,12,3,-3.96896685953384E+0000, 0.00000000000000E+0000,,12,4, 6.82878601592699E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,OtsAC15NSNT_1707,12,12,3,-3.87167742303643E+0000, 0.00000000000000E+0000,,NS-OP_13_0375,12,12,1, 1.23678918899910E+0001, 1.23678918899910E+0001,*,12,5, 6.82403813883125E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,NS_Out_13_1350,12,12,3,-2.62907477370379E+0000, 0.00000000000000E+0000,,12,5, 6.63850618930789E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,OtsAC15NSNT_1320,12,12,4,-6.91534724474919E+0000, 0.00000000000000E+0000,,12,5, 6.53684782400914E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,NS_15_OP_AD_118,12,12,3,-3.07494859289428E+0000, 0.00000000000000E+0000,,12,5, 6.53155040799492E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,OtsAC15NSNT_1618,12,12,4,-7.26343356473890E+0000, 0.00000000000000E+0000,,NS-OP_13_0375,12,12,1, 1.23678918899910E+0001, 1.23678918899910E+0001,*,12,5, 6.37005593494251E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,OtsAC14NSNT_1420,12,12,3,-4.44534538990455E+0000, 0.00000000000000E+0000,,12,5, 5.91267867196886E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,NS-OP_13_0861,12,12,3,-1.73772926783548E+0000, 0.00000000000000E+0000,,12,5, 5.49742597069912E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,OtsAC14NSNT_1717,12,12,3,-4.14721672584295E+0000, 0.00000000000000E+0000,,12,5, 5.38529060434797E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0750,12,12,2,-7.11938624038913E-0001, 0.00000000000000E+0000,,NS-OP_13_0375,12,12,1, 1.23678918899910E+0001, 1.23678918899910E+0001,*,12,5, 5.32053714658306E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,OtsAC15NSNT_2061,12,12,2, 7.15438768544785E-0001, 0.00000000000000E+0000,,NS-OP_13_0384,12,12,0, 1.00959279314148E+0001, 0.00000000000000E+0000,,12,4, 5.31808227232786E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,NS_OP_14_0243,12,12,4,-1.04228514034651E+0001, 0.00000000000000E+0000,,12,5, 5.30869032540479E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,OtsAC14NSNT_1062,12,12,3,-4.23908180201687E+0000, 0.00000000000000E+0000,,NS-OP_13_0375,12,12,1, 1.23678918899910E+0001, 1.23678918899910E+0001,*,12,5, 5.14490865057789E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,OtsAC15NSNT_2011,12,12,4,-8.45600881194755E+0000, 0.00000000000000E+0000,,12,5, 5.13291299655789E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,NS_OP_14_0005,12,12,4,-8.34431683036302E+0000, 0.00000000000000E+0000,,12,5, 5.10182040450108E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,OtsAC15NSNT_1188,12,12,5,-1.28353559463703E+0001, 0.00000000000000E+0000,,12,5, 4.92290934979134E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,OtsAC15NSNT_1334,12,12,4,-9.49791049653022E+0000, 0.00000000000000E+0000,,12,5, 4.88536940891826E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,OtsAC15NSNT_1981,12,12,1, 3.07436686199305E+0000, 0.00000000000000E+0000,,12,5, 4.76315617563371E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,NS-OP_13_0712,12,12,5,-1.37397933262737E+0001, 0.00000000000000E+0000,,12,5, 4.62413761619164E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,OtsAC14NSNT_1514,12,12,3,-5.25478069118222E+0000, 0.00000000000000E+0000,,12,5, 4.55147473430501E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0285,12,12,5,-1.32029015744556E+0001, 0.00000000000000E+0000,,NS-OP_13_0375,12,12,1, 1.23678918899910E+0001, 1.23678918899910E+0001,*,12,5, 4.44711614801842E+0000, 0.00000000000000E+0000,,
OtsAC18NSNT_0105,12,NS-OP_13_0209,12,12,0, 1.61499182566404E+0001, 1.61499182566404E+0001,*,NS_OP_14_0592,12,12,3,-5.97291037630834E+0000, 0.00000000000000E+0000,,12,5, 4.37778276712248E+0000, 0.00000000000000E+0000,,
