Offspring ID,Loci typed,Mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Candidate father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
AC20NSNT_0244,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_2019,12,12,3, 2.54184581482752E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0244,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2231,12,12,3, 2.16206710125402E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0245,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_280,12,12,2, 4.18034932355109E+0000, 4.18034932355109E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0247,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2894,12,12,0, 1.22887698894345E+0001, 1.22887698894345E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0247,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1877,12,12,1, 7.95902396280527E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0247,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1699,12,12,2, 3.01788012923100E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0247,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1518,12,12,3, 2.46859279627807E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0248,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1770,12,12,0, 1.51317230524403E+0001, 1.51317230524403E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0248,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2247,12,12,2, 4.68716962219112E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0248,12,,0,0,0, 0.00000000000000E+0000,AC17NSNT_1732,12,12,2, 4.06119596137367E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0248,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1995,12,12,2, 3.38843128120345E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0248,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1528,12,12,2, 3.36842613528471E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0248,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2606,12,12,2, 2.19096601125997E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0249,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_307,12,12,0, 1.44522631562269E+0001, 1.44522631562269E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0249,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_271,12,12,2, 3.53220366927170E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0249,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1207,12,12,2, 7.03681954670537E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0250,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2041,12,12,3, 1.70473488780557E+0000, 1.70473488780557E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0251,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2058,12,12,0, 1.67194402965607E+0001, 1.67194402965607E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0251,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2307,12,12,1, 8.94860159567078E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0251,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2645,12,12,1, 8.91480717636497E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0251,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1387,12,12,2, 5.29865702423613E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0251,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1097,12,12,2, 3.27577121872359E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0252,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2154,12,12,0, 2.11086864819886E+0001, 2.11086864819886E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0252,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1808,12,12,3, 4.69040914083245E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0253,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1819,12,12,0, 1.59616581178572E+0001, 1.59616581178572E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0254,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1819,12,12,0, 1.92660727753309E+0001, 1.92660727753309E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0254,12,,0,0,0, 0.00000000000000E+0000,AC17NSNT_1617,12,12,2, 2.02674956837358E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0255,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1714,12,12,0, 1.65821512962282E+0001, 1.65821512962282E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0255,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1858,12,12,2, 3.16941456053606E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0255,12,,0,0,0, 0.00000000000000E+0000,AC17NSNT_1257,12,12,2, 2.69180051734818E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0255,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_BD_062,12,12,2, 2.32198582560784E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0256,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1353,12,12,0, 1.73469324898619E+0001, 1.73469324898619E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0256,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2189,12,12,2, 5.95106123662770E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0256,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1510,12,12,2, 5.94564110561081E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0256,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1956,12,12,2, 2.13458943827240E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0256,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1713,12,12,3, 1.29773693506099E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0256,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1805,12,12,3, 8.53822391433389E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0257,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2445,12,12,0, 1.74055259351414E+0001, 1.74055259351414E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0257,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2366,12,12,3, 7.68778391606091E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0258,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1002,12,12,0, 1.45079374911109E+0001, 1.45079374911109E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0258,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1721,12,12,2, 7.29849541861125E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0258,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1763,12,12,2, 4.99524613663601E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0259,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2345,12,12,0, 1.59147256238055E+0001, 1.59147256238055E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0259,12,,0,0,0, 0.00000000000000E+0000,OtsAC17NSNT_2287,12,12,1, 7.83443587782754E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0259,12,,0,0,0, 0.00000000000000E+0000,OtsAC17NSNT_2586,12,12,1, 7.83337062199141E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0259,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1689,12,12,2, 6.35059043252626E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0259,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1437,12,12,3, 1.37582655769333E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0259,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1933,12,12,2, 9.20222026027711E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0260,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2583,12,12,0, 1.64668789143683E+0001, 1.64668789143683E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0260,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2231,12,12,1, 9.87392348125782E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0260,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1205,12,12,1, 8.18364423072149E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0260,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1350,12,12,2, 3.59812504074105E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0260,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2267,12,12,2, 3.35988034318732E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0260,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2011,12,12,2, 3.29153199922330E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0260,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2604,12,12,2, 2.71169552376072E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0260,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1218,12,12,2, 2.06178081151168E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0260,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1973,12,12,2, 2.04815450349632E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0260,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1301,12,12,3, 1.82526974246296E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0261,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1613,12,12,0, 1.87498840438522E+0001, 1.87498840438522E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0261,12,,0,0,0, 0.00000000000000E+0000,OtsAC17NSNT_2603,12,12,2, 2.57198579636521E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0262,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1653,12,12,0, 2.05199559852328E+0001, 2.05199559852328E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0262,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1605,12,12,2, 8.75091908932473E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0262,12,,0,0,0, 0.00000000000000E+0000,OtsAC17NSNT_2416,12,12,2, 6.78111783412389E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0263,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1112,11,11,0, 1.51413129045777E+0001, 1.51413129045777E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0263,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1128,12,12,3, 2.77307082587920E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0263,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1082,12,12,3, 9.25878246814026E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0264,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_583,12,12,0, 1.65885783526463E+0001, 1.65885783526463E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0264,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1748,12,12,2, 4.57877741889441E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0265,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1359,12,12,0, 1.71879847717842E+0001, 1.71879847717842E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0265,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1774,12,12,3, 2.68655631638022E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0266,12,,0,0,0, 0.00000000000000E+0000,
AC20NSNT_0267,12,,0,0,0, 0.00000000000000E+0000,AC17NSNT_1062,12,12,0, 2.06081660349944E+0001, 2.06081660349944E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0267,12,,0,0,0, 0.00000000000000E+0000,OtsAC17NSNT_1777,12,12,1, 1.36229131031983E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0267,12,,0,0,0, 0.00000000000000E+0000,OtsAC17NSNT_2048,12,12,3, 8.51363348928081E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0268,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2481,12,12,0, 1.59858696346748E+0001, 1.59858696346748E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0269,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1792,12,12,1, 7.49147832991272E+0000, 7.49147832991272E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0269,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2190,12,12,1, 7.35964327028835E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0269,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1840,12,12,2, 2.96903388722980E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0269,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1070,12,12,2, 1.95121738239241E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0270,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2134,12,12,0, 1.63660165131065E+0001, 1.63660165131065E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0270,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1208,12,12,2, 8.95430728370423E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0271,12,,0,0,0, 0.00000000000000E+0000,
AC20NSNT_0272,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2894,12,12,0, 1.79325413742304E+0001, 1.79325413742304E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0272,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1699,12,12,1, 1.35299333388487E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0272,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1877,12,12,1, 1.20029940242976E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0272,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1177,12,12,3, 2.32189852576079E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0273,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2908,12,12,0, 1.80381259397420E+0001, 1.80381259397420E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0273,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1120,12,12,3, 1.54016084094360E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0274,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1353,12,12,1, 1.27462550913505E+0001, 1.27462550913505E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0275,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1287,12,12,0, 1.44846588127483E+0001, 1.44846588127483E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0275,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1122,12,12,2, 3.89904654337698E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0275,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_2020,12,12,2, 3.68488108597771E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0275,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1824,12,12,2, 3.05924180516519E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0275,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1635,12,12,2, 1.41725833742909E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0275,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2186,12,12,3, 1.62227887014098E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0276,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_307,12,12,0, 1.21665150773652E+0001, 1.21665150773652E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0276,12,,0,0,0, 0.00000000000000E+0000,OtsAC17NSNT_2892,12,12,2, 2.47294628337204E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0276,12,,0,0,0, 0.00000000000000E+0000,AC17NSNT_1264,12,12,2, 1.12346799198078E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0276,12,,0,0,0, 0.00000000000000E+0000,OtsAC17NSNT_2217,12,12,2, 2.58847479916338E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0276,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1471,12,12,2, 5.12923289320655E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0277,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2894,12,12,0, 2.08080954658046E+0001, 2.08080954658046E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0277,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2622,12,12,2, 7.91452514594686E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0277,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1877,12,12,2, 7.24709343086322E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0277,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1758,12,12,3, 5.51945412207478E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0277,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1699,12,12,3, 1.03868087665783E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0277,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_BD_091,12,12,3, 9.78295621352843E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0278,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2060,12,12,0, 1.38646489256541E+0001, 1.38646489256541E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0278,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_169,12,12,3, 7.48860059219454E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0278,12,,0,0,0, 0.00000000000000E+0000,OtsAC17NSNT_1960,12,12,3, 1.16815528182367E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0279,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_429,12,12,0, 1.58886964966603E+0001, 1.58886964966603E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0280,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2070,12,12,0, 1.76299074067380E+0001, 1.76299074067380E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0280,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1158,12,12,2, 2.88126083831927E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0281,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2104,12,12,0, 1.86369296134166E+0001, 1.86369296134166E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0282,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2145,12,12,1, 1.25061734313110E+0001, 1.25061734313110E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0282,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2626,12,12,0, 1.13803798477703E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0282,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2643,12,12,1, 1.03336066228285E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0282,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2318,12,12,1, 8.56538630215224E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0282,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1034,12,12,1, 7.87191431136111E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0282,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1339,12,12,2, 5.95335055563005E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0282,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2283,11,11,2, 5.18115724298913E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0282,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1205,12,12,2, 4.96714561743365E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0282,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2431,12,12,2, 4.06014399147863E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0282,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1301,12,12,2, 2.81528057972194E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
AC20NSNT_0282,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1142,12,12,2, 2.18156194244084E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
