Offspring ID,Loci typed,Father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Candidate mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
OtsAC17NSNT_2841,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0979,12,12,2, 2.33157573669747E+0000, 2.33157573669747E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2843,9,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0521,10,8,1, 5.29743360365172E+0000, 5.29743360365172E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2843,9,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0807,12,9,2, 8.91220435128404E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2843,9,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0366,12,9,2, 7.21067374296808E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2843,9,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0014,12,9,1, 4.00500953571663E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2844,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2845,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0176,12,12,0, 1.09772132243474E+0001, 1.09772132243474E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2845,12,,0,0,0, 0.00000000000000E+0000,NS-SS_12_0203,12,12,2, 1.13535503815109E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2845,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1370,7,7,1, 7.79629529959069E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2847,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0074,12,12,0, 1.67741115015500E+0001, 1.67741115015500E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2847,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0729,12,12,1, 9.78467057179011E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2847,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0319,12,12,1, 8.63433054317654E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2847,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1160,12,12,2, 4.35525066457368E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2847,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0630,12,12,2, 1.91464718747145E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2847,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0385,12,12,2, 1.55900482287203E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2850,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0190,12,12,0, 1.60508539446031E+0001, 1.60508539446031E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2850,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0112,12,12,2, 8.12253687496758E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2853,11,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1557,12,11,0, 1.43891952074797E+0001, 1.43891952074797E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2858,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0076,12,12,2, 4.34640279761646E+0000, 4.34640279761646E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2859,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0154,12,12,2, 2.91908973654997E-0001, 2.91908973654997E-0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2863,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0319,12,12,1, 8.72376010615095E+0000, 8.72376010615095E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2863,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1160,12,12,2, 4.41349727065182E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2863,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_0130,12,12,2, 2.98489901506245E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2863,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1158,12,12,2, 2.68998250754606E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2863,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1120,12,12,2, 2.41148181948763E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2863,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0074,12,12,3, 2.04634504804442E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2865,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0174,12,12,0, 1.73089361265352E+0001, 1.73089361265352E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2866,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0306,12,12,0, 1.74538422996409E+0001, 1.74538422996409E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2866,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0617,12,12,3, 4.98858751823699E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2866,12,,0,0,0, 0.00000000000000E+0000,NS_SS_14_0191,12,12,3, 3.00293086327769E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2866,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1360,12,12,2, 1.03651810688285E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2867,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0112,12,12,0, 1.57953402818243E+0001, 1.57953402818243E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2871,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0002,12,12,3, 1.15994357723816E+0000, 1.15994357723816E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2873,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1465,12,12,0, 1.62304802795254E+0001, 1.62304802795254E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2875,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0728,12,12,0, 1.98164141398637E+0001, 1.98164141398637E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2875,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1049,12,12,2, 5.79146790878306E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2875,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1083,11,11,2, 1.76350247001731E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2876,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0144,12,12,0, 1.04586281115238E+0001, 1.04586281115238E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2876,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1770,12,12,2, 9.69856157240523E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2876,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0099,12,12,3, 3.88274166662327E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2883,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0037,12,12,0, 1.51196476566764E+0001, 1.51196476566764E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2883,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0073,12,12,1, 1.04671552759196E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2884,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0798,12,12,0, 1.65164456578425E+0001, 1.65164456578425E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2884,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0895,12,12,3, 1.50593053548440E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2885,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0033,12,12,0, 1.34177786629514E+0001, 1.34177786629514E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2885,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1052,12,12,2, 1.95739012069234E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2886,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1228,12,12,0, 1.73257531244502E+0001, 1.73257531244502E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2886,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0380,12,12,0, 1.25500558144221E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2886,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0496,12,12,1, 9.64038290311714E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2886,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0197,12,12,1, 6.17315884144243E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2886,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0245,12,12,3, 7.81103193961785E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2886,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0055,12,12,3, 2.84910260813475E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2889,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0044,12,12,1, 1.32441581543756E+0001, 1.32441581543756E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2889,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0080,12,12,1, 1.23657059118828E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2894,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2895,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1107,12,12,2, 4.14442605811898E-0001, 4.14442605811898E-0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2897,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1145,12,12,0, 1.74821431522745E+0001, 1.74821431522745E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2897,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0669,12,12,2, 1.41533518925951E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2902,11,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0096,12,11,0, 1.25290288689951E+0001, 1.25290288689951E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2902,11,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0025,12,11,3, 4.53636346572234E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2902,11,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0304,12,11,2, 1.49168374660152E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2903,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0388,12,12,1, 1.22898985512544E+0001, 1.22898985512544E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2903,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0879,12,12,0, 1.20317458008846E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2903,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0714,12,12,2, 1.05824174087416E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2903,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0365,12,12,2, 6.20228101508060E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2904,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2908,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0176,12,12,0, 1.43424251122417E+0001, 1.43424251122417E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2908,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0254,12,12,2, 4.04777725680104E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2909,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0070,12,12,0, 1.24709823677497E+0001, 1.24709823677497E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2909,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0112,12,12,2, 5.60865257693691E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2910,12,,0,0,0, 0.00000000000000E+0000,NS-SS_12_0163,12,12,0, 1.74655800341353E+0001, 1.74655800341353E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2910,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1776,12,12,2, 1.93838377728415E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2911,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0699,12,12,0, 1.85889931550062E+0001, 1.85889931550062E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2911,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1864,12,12,2, 4.68426990408430E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2911,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1156,12,12,2, 4.03669963399698E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2911,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0798,12,12,3, 1.71774533194071E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2915,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2917,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0488,12,12,3, 1.61918796962675E-0001, 1.61918796962675E-0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2919,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0568,12,12,0, 1.82317734368192E+0001, 1.82317734368192E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2919,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1573,12,12,3, 1.98643772554477E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2921,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0119,12,12,2, 3.69414953391174E+0000, 3.69414953391174E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2922,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0152,12,12,0, 1.46507870745170E+0001, 1.46507870745170E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2922,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_0086,12,12,2, 1.56607393718250E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2924,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0739,12,12,2, 2.52298486370787E+0000, 2.52298486370787E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2925,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0141,12,12,0, 1.98267574715830E+0001, 1.98267574715830E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2925,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0363,12,12,1, 8.27550817241050E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2925,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_1167,12,12,2, 7.71528067010965E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2925,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0186,12,12,2, 7.55406844704365E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2926,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2927,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0080,12,12,2, 2.95117483744673E+0000, 2.95117483744673E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2928,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0230,12,12,0, 1.52266570046306E+0001, 1.52266570046306E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2930,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2934,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0129,12,12,0, 1.43369924155747E+0001, 1.43369924155747E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2934,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0245,12,12,3, 6.56444751732031E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2935,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2936,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0190,12,12,0, 1.38663074187130E+0001, 1.38663074187130E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2936,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0267,12,12,2, 3.94785558967670E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2936,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0163,12,12,2, 3.33213444463055E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2937,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0763,12,12,0, 1.59804829154808E+0001, 1.59804829154808E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2939,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2946,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2947,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0640,12,12,0, 1.68701022448164E+0001, 1.68701022448164E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2947,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0974,12,12,2, 5.48473477799552E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2947,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0209,12,12,2, 3.99905509706914E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2947,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0267,12,12,2, 1.59373119350467E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2947,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0006,12,12,3, 1.28040096776311E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2948,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2952,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0639,12,12,0, 1.42696490106401E+0001, 1.42696490106401E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2952,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0330,12,12,2, 5.48943984077243E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2952,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0358,12,12,2, 5.01603929765161E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2952,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0278,12,12,2, 1.89244614323851E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2954,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0033,12,12,2, 9.28680394286891E-0001, 9.28680394286891E-0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2959,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2962,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2963,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0205,12,12,0, 1.54005622641457E+0001, 1.54005622641457E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2963,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1292,12,12,2, 1.85027351574396E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2965,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0067,12,12,0, 1.67067926584026E+0001, 1.67067926584026E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2967,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0108,12,12,0, 1.45947637458815E+0001, 1.45947637458815E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2967,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0074,12,12,2, 7.78276309975297E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2972,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0070,12,12,0, 1.38349536645957E+0001, 1.38349536645957E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2972,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0112,12,12,2, 3.78577519918087E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2972,12,,0,0,0, 0.00000000000000E+0000,NS_Out_13_1250,12,12,2, 1.20498732544916E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2974,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1532,12,12,3, 2.69082208307668E+0000, 2.69082208307668E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2977,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0084,12,12,0, 1.54246950325787E+0001, 1.54246950325787E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2977,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0243,12,12,1, 8.41473911492939E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2977,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0486,12,12,2, 4.21903163401228E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2977,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0732,12,12,3, 2.22266890794601E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2978,12,,0,0,0, 0.00000000000000E+0000,
OtsAC17NSNT_2979,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0110,12,12,3, 4.18370382359749E+0000, 4.18370382359749E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2979,12,,0,0,0, 0.00000000000000E+0000,NS-OP_12_0229,12,12,3, 2.03731148932276E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC17NSNT_2983,12,,0,0,0, 0.00000000000000E+0000,NS-OP_13_0954,12,12,0, 1.72035965445720E+0001, 1.72035965445720E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
