Offspring ID,Loci typed,Mother ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Candidate father ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
OtsAC19NSNT_0406,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2240,12,12,3, 1.10502897624174E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0406,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_281,12,12,3, 5.21817079312422E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0406,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1012,12,12,3, 2.78929020124367E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0410,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1038,12,12,0, 1.74181514416475E+0001, 1.74181514416475E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0410,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1459,12,12,1, 8.33156896354181E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0410,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1989,12,12,2, 4.28692023137397E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0410,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1064,12,12,2, 4.26577177135444E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0410,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1246,12,12,3, 1.16408681168425E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0413,12,,0,0,0, 0.00000000000000E+0000,
OtsAC19NSNT_0417,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1361,12,12,0, 1.12852599474031E+0001, 1.12852599474031E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0417,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1289,12,12,2, 4.56072192495695E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0417,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2399,12,12,2, 1.68806422965402E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0417,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1720,12,12,2, 5.25856109253852E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0417,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1966,12,12,3, 1.25197931625792E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0418,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1592,12,12,2, 3.70148568440407E+0000, 3.70148568440407E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0418,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_667,12,12,3, 1.42052885271838E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0418,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_491,12,12,2, 1.04357960656677E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0421,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1118,12,12,0, 1.84396109081784E+0001, 1.84396109081784E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0421,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1677,12,12,2, 8.18552403029618E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0421,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1014,12,12,2, 3.64644531128740E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0421,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1412,12,12,3, 2.31273001036010E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0421,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1110,12,12,3, 6.62024402646066E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0427,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_385,12,12,0, 1.33450795687904E+0001, 1.33450795687904E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0427,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_BD_064,12,12,2, 2.09786404826605E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0427,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0087,12,12,2, 1.79192628543401E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0427,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1744,12,12,2, 1.09356259783852E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0427,12,,0,0,0, 0.00000000000000E+0000,NS_SS_14_0048,8,8,1, 8.42541302365295E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0430,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1139,12,12,0, 1.81312072280785E+0001, 1.81312072280785E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0430,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1423,12,12,0, 1.64632419230596E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0430,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1322,12,12,2, 5.74396101066221E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0430,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1929,12,12,2, 5.67708965152882E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0430,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1159,12,12,2, 4.34018089448852E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0430,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1952,12,12,2, 2.92720557653873E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0430,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1047,12,12,3, 3.49471790867706E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0438,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_461,12,12,0, 1.96640430148578E+0001, 1.96640430148578E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0439,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1677,12,12,0, 2.09976542513538E+0001, 2.09976542513538E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0439,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1793,12,12,2, 4.13122629522765E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0439,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0550,12,12,2, 3.85540570272715E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0439,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1867,12,12,3, 1.14751245147073E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0440,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_461,12,12,0, 1.80202719425551E+0001, 1.80202719425551E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0440,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1148,12,12,2, 2.03863787604836E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0440,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1507,12,12,2, 1.35496281772685E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0440,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1753,12,12,2, 1.17656873910749E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0442,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0569,12,12,2, 1.73702492988931E+0000, 1.73702492988931E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0442,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_BD_030,12,12,2, 1.41131531199846E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0442,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0363,12,12,2, 2.57081191771624E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0442,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_389,12,12,3, 1.28770276466294E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0446,12,,0,0,0, 0.00000000000000E+0000,
OtsAC19NSNT_0449,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1322,12,12,1, 9.66343238007329E+0000, 9.66343238007329E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0449,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1929,12,12,3, 2.15483388882185E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0449,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1152,12,12,3, 1.30118644210766E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0451,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_608,12,12,0, 2.09593430175395E+0001, 2.09593430175395E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0452,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1036,12,12,2, 2.09870425419712E+0000, 2.09870425419712E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0452,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1654,11,11,2, 1.89427400946342E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0453,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0152,12,12,3, 6.68863818815056E-0001, 6.68863818815056E-0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0453,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1821,12,12,3, 4.50837474511116E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0460,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_2004,12,12,0, 1.53421542814383E+0001, 1.53421542814383E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0460,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1154,12,12,2, 2.22662582428678E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0460,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2598,12,12,3, 1.58263881569419E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0462,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_307,12,12,0, 1.18276736846145E+0001, 1.18276736846145E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0462,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1492,12,12,2, 7.89171617837863E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0462,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1629,12,12,2, 1.49759750925728E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0462,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1984,12,12,3, 1.17754743724059E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0463,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_461,12,12,0, 1.77034597055305E+0001, 1.77034597055305E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0466,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1740,12,12,0, 2.06672551840976E+0001, 2.06672551840976E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0466,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1872,12,12,2, 6.41965037743306E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0466,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1810,12,12,3, 3.30967748686534E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0466,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1677,12,12,3, 1.90807915801292E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0466,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1012,12,12,3, 4.87365333272522E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0476,12,,0,0,0, 0.00000000000000E+0000,NS_SS_14_0028,12,12,1, 5.81711872222636E+0000, 5.81711872222636E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0476,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1068,12,12,2, 1.06846456466288E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0478,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1550,12,12,0, 1.64532352663700E+0001, 1.64532352663700E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0478,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0612,12,12,2, 4.77743225022603E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0479,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1255,9,9,0, 1.61340865279900E+0001, 1.61340865279900E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0479,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1032,12,12,2, 7.48932248056684E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0479,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2415,12,12,2, 5.76272862794675E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0479,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1036,12,12,3, 1.75583171840951E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0483,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1303,12,12,0, 1.50840187630054E+0001, 1.50840187630054E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0483,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_591,12,12,0, 1.08615545626521E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0483,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1873,12,12,1, 4.05405163536673E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0483,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2772,12,12,3, 9.80107605283670E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0483,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1830,12,12,2, 5.78691266994017E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0483,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1376,12,12,3, 5.03431418200188E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0484,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_504,12,12,1, 7.89135380996164E+0000, 7.89135380996164E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0484,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1206,12,12,2, 2.68144939753651E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0484,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_598,12,12,3, 6.83776856424103E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0486,12,,0,0,0, 0.00000000000000E+0000,NS_15_C_AD_115,12,12,0, 1.79740302652669E+0001, 1.79740302652669E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0486,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_476,12,12,0, 1.76385836902744E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0486,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_614,12,12,0, 1.60107799175461E+0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0488,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0581,12,12,2, 1.92878034924863E+0000, 1.92878034924863E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0490,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_252,12,12,0, 1.83894483033473E+0001, 1.83894483033473E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0490,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1585,12,12,3, 3.75213230392450E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0492,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0609,12,12,2, 4.52070832124186E+0000, 4.52070832124186E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0494,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1548,12,12,0, 1.78659738567441E+0001, 1.78659738567441E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0494,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1126,11,11,1, 8.93716772124846E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0494,12,,0,0,0, 0.00000000000000E+0000,OtsAC14NSNT_1209,12,12,3, 5.50008638220170E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0495,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_429,12,12,0, 1.68034752295589E+0001, 1.68034752295589E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0495,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2053,12,12,3, 2.80749940907221E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0495,12,,0,0,0, 0.00000000000000E+0000,OtsCC16NSNT_2052,11,11,3, 1.64834433913638E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0497,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1864,12,12,0, 1.19232146244967E+0001, 1.19232146244967E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0497,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1439,12,12,1, 8.19344261474972E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0497,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_2015,12,12,1, 7.15949735540613E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0497,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1522,12,12,2, 5.55818250364999E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0497,12,,0,0,0, 0.00000000000000E+0000,NS_SS_14_0051,12,12,2, 4.79587103711715E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0497,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2087,12,12,2, 3.34167375757859E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0497,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2563,12,12,2, 2.56647628073258E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0497,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1807,12,12,2, 6.19610876479081E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0498,12,,0,0,0, 0.00000000000000E+0000,
OtsAC19NSNT_0502,12,,0,0,0, 0.00000000000000E+0000,
OtsAC19NSNT_0508,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_429,12,12,0, 1.52512683045215E+0001, 1.52512683045215E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0508,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0023,12,12,2, 2.27821879000376E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0508,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_2225,12,12,2, 8.86844094557128E-0002, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0512,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_496,12,12,0, 1.73991686436680E+0001, 1.73991686436680E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0512,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_2005,12,12,2, 5.00691682824067E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0514,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_608,12,12,0, 2.29894393820607E+0001, 2.29894393820607E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0514,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1843,12,12,2, 4.57102148354718E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0515,12,,0,0,0, 0.00000000000000E+0000,
OtsAC19NSNT_0516,12,,0,0,0, 0.00000000000000E+0000,NS_OP_14_0534,12,12,1, 8.72129017888247E+0000, 8.72129017888247E+0000,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0516,12,,0,0,0, 0.00000000000000E+0000,NS_15_OP_AD_518,12,12,3, 2.40229187031811E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0520,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1886,12,12,0, 1.71267532934698E+0001, 1.71267532934698E+0001,*,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0520,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1312,12,12,2, 3.82395786598816E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0520,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1517,12,12,2, 1.83447769143051E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0520,12,,0,0,0, 0.00000000000000E+0000,OtsAC16NSNT_1169,12,12,2, 1.32860401916925E+0000, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
OtsAC19NSNT_0520,12,,0,0,0, 0.00000000000000E+0000,OtsAC15NSNT_1720,12,12,2, 4.13155047416817E-0001, 0.00000000000000E+0000,,0,0, 0.00000000000000E+0000, 0.00000000000000E+0000,,
